CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
415,100056402202600031,202600031,2025-11-30,7038,6402,1,2,3,5,3,8005,2025-11-30 14:00:00,2025-11-30 20:00:00,2025-11-30 20:00:00,17.324163,76.804942,A cheating was reported in the jurisdiction. Preliminary enquiry names Anand Rao as a suspect. A two-wheeler bearing KA-05-XY-6243 was seen nearby. Investigation is ongoing.
416,100026101202600018,202600018,2026-03-04,7013,6101,1,1,1,3,4,8002,2026-03-04 15:00:00,2026-03-04 16:00:00,2026-03-04 16:00:00,12.272701,76.697184,A robbery was reported in the jurisdiction. Preliminary enquiry names Naveen Naik as a suspect. A mobile number +918131034427 was linked to the suspect. Investigation is ongoing.
417,100026101202600019,202600019,2026-06-02,7013,6101,1,1,3,5,2,8002,2026-06-02 09:00:00,2026-06-02 12:00:00,2026-06-02 12:00:00,12.338499,76.638234,A cheating was reported in the jurisdiction. Preliminary enquiry names ಪ್ರಕಾಶ್ as a suspect. A two-wheeler bearing KA-02-MN-5537 was seen nearby. Investigation is ongoing.
418,100036202202600013,202600013,2025-12-16,7026,6202,1,1,1,1,2,8003,2025-12-16 04:00:00,2025-12-16 07:00:00,2025-12-16 07:00:00,15.806307,74.538415,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Suresh Bhat as a suspect. A mobile number 745 360 0386 was linked to the suspect. Investigation is ongoing.
419,100056402202600032,202600032,2025-11-24,7037,6402,1,1,1,1,4,8005,2025-11-24 01:00:00,2025-11-24 04:00:00,2025-11-24 04:00:00,17.297496,76.856515,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ramesh Naik as a suspect. A two-wheeler bearing KA-05-CD-1490 was seen nearby. Investigation is ongoing.
420,100056401202600026,202600026,2026-07-01,7036,6401,1,1,1,2,3,8005,2026-07-01 16:00:00,2026-07-01 21:00:00,2026-07-01 21:00:00,17.342121,76.825165,A theft was reported in the jurisdiction. Preliminary enquiry names ನಾಗರಾಜ್ as a suspect. Investigation is ongoing.
421,100026105202600017,202600017,2025-09-30,7021,6105,1,2,2,4,3,8002,2025-09-30 20:00:00,2025-09-30 21:00:00,2025-09-30 21:00:00,12.251458,76.68217,A hurt was reported in the jurisdiction. Preliminary enquiry names Praveen Reddy as a suspect. Investigation is ongoing.
422,100036203202600030,202600030,2026-06-20,7028,6203,1,1,1,2,4,8003,2026-06-20 10:00:00,2026-06-20 15:00:00,2026-06-20 15:00:00,15.803618,74.499543,A theft was reported in the jurisdiction. Preliminary enquiry names ಶಿವಕುಮಾರ್ as a suspect. Investigation is ongoing.
423,100056401202600027,202600027,2025-11-07,7035,6401,1,1,1,2,1,8005,2025-11-07 15:00:00,2025-11-07 20:00:00,2025-11-07 20:00:00,17.340991,76.867484,A theft was reported in the jurisdiction. Preliminary enquiry names ನಾಗರಾಜ್ as a suspect. A mobile number +916532926341 was linked to the suspect. Investigation is ongoing.
424,100016005202600022,202600022,2025-11-05,7009,6005,1,1,1,1,3,8001,2025-11-05 01:00:00,2025-11-05 06:00:00,2025-11-05 06:00:00,12.984262,77.634429,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Manjunath Shetty as a suspect. A mobile number +919470603180 was linked to the suspect. Investigation is ongoing.
425,100036202202600014,202600014,2025-10-19,7025,6202,1,2,1,2,1,8003,2025-10-19 19:00:00,2025-10-19 22:00:00,2025-10-19 22:00:00,15.808685,74.453914,A theft was reported in the jurisdiction. Preliminary enquiry names Vinod Naik as a suspect. A two-wheeler bearing KA-03-CD-0589 was seen nearby. Investigation is ongoing.
426,100036201202600025,202600025,2026-01-16,7023,6201,1,1,1,2,4,8003,2026-01-16 16:00:00,2026-01-16 22:00:00,2026-01-16 22:00:00,15.884262,74.475201,A theft was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. A mobile number +919757973896 was linked to the suspect. A two-wheeler bearing KA-03-CD-0902 was seen nearby. A suspicious transfer to suspect@oksbi was noted. Investigation is ongoing.
427,100026104202600022,202600022,2025-09-19,7019,6104,1,2,2,4,3,8002,2025-09-19 16:00:00,2025-09-19 21:00:00,2025-09-19 21:00:00,12.338707,76.660789,A hurt was reported in the jurisdiction. Preliminary enquiry names Santosh Murthy as a suspect. Investigation is ongoing.
428,100016004202600011,202600011,2026-02-23,7008,6004,1,1,1,3,4,8001,2026-02-23 11:00:00,2026-02-23 12:00:00,2026-02-23 12:00:00,13.010168,77.628702,A robbery was reported in the jurisdiction. Preliminary enquiry names Shivakumar Rao as a suspect. A mobile number 688 798 1014 was linked to the suspect. Investigation is ongoing.
429,100026101202600020,202600020,2026-06-03,7013,6101,1,1,1,3,4,8002,2026-06-03 20:00:00,2026-06-04 01:00:00,2026-06-04 01:00:00,12.291363,76.615697,A robbery was reported in the jurisdiction. Preliminary enquiry names Harish Gowda as a suspect. A mobile number +918871123035 was linked to the suspect. A two-wheeler bearing KA-02-AB-5280 was seen nearby. Investigation is ongoing.
430,100026102202600026,202600026,2025-10-24,7016,6102,1,1,1,2,1,8002,2025-10-24 17:00:00,2025-10-24 21:00:00,2025-10-24 21:00:00,12.327582,76.612369,A theft was reported in the jurisdiction. Preliminary enquiry names Anand Gowda as a suspect. A two-wheeler bearing KA-02-AB-3308 was seen nearby. Investigation is ongoing.
431,100056402202600033,202600033,2026-03-05,7038,6402,1,1,1,2,4,8005,2026-03-05 14:00:00,2026-03-05 16:00:00,2026-03-05 16:00:00,17.358206,76.851783,A theft was reported in the jurisdiction. Preliminary enquiry names Basavaraj Murthy as a suspect. A mobile number +916033332681 was linked to the suspect. Investigation is ongoing.
432,100046302202600038,202600038,2025-12-13,7032,6302,1,2,1,1,2,8004,2025-12-13 22:00:00,2025-12-14 01:00:00,2025-12-14 01:00:00,12.907176,74.804001,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಶಿವಕುಮಾರ್ as a suspect. A two-wheeler bearing KA-04-XY-4176 was seen nearby. Investigation is ongoing.
433,100046302202600039,202600039,2025-10-16,7031,6302,1,2,1,1,1,8004,2025-10-16 00:00:00,2025-10-16 02:00:00,2025-10-16 02:00:00,12.890019,74.851932,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Mahesh Gowda as a suspect. A mobile number +917284059203 was linked to the suspect. Investigation is ongoing.
434,100016002202600010,202600010,2026-03-22,7003,6002,1,2,3,5,4,8001,2026-03-22 20:00:00,2026-03-22 21:00:00,2026-03-22 21:00:00,12.938089,77.541964,A cheating was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A mobile number +916919082469 was linked to the suspect. A two-wheeler bearing KA-01-MN-6371 was seen nearby. Investigation is ongoing.
435,100056401202600028,202600028,2026-01-01,7035,6401,1,1,1,1,3,8005,2026-01-01 00:00:00,2026-01-01 04:00:00,2026-01-01 04:00:00,17.301506,76.821676,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Kiran Gouda as a suspect. A suspicious transfer to kiran@okaxis was noted. Investigation is ongoing.
436,100056401202600029,202600029,2026-02-21,7036,6401,1,1,1,1,2,8005,2026-02-21 22:00:00,2026-02-22 04:00:00,2026-02-22 04:00:00,17.32786,76.796308,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Girish Shetty as a suspect. A mobile number 713 456 5547 was linked to the suspect. Investigation is ongoing.
437,100036201202600026,202600026,2026-02-07,7023,6201,1,1,3,5,1,8003,2026-02-07 17:00:00,2026-02-07 22:00:00,2026-02-07 22:00:00,15.868029,74.521361,A cheating was reported in the jurisdiction. Preliminary enquiry names Manjunath Hegde as a suspect. A suspicious transfer to manjunat@oksbi was noted. Investigation is ongoing.
438,100036203202600031,202600031,2026-03-22,7027,6203,1,2,1,2,4,8003,2026-03-22 09:00:00,2026-03-22 10:00:00,2026-03-22 10:00:00,15.879323,74.542421,A theft was reported in the jurisdiction. Preliminary enquiry names ಮಹೇಶ್ as a suspect. A mobile number 667 187 5973 was linked to the suspect. A two-wheeler bearing KA-03-CD-7752 was seen nearby. Investigation is ongoing.
439,100056403202600027,202600027,2026-02-23,7039,6403,1,2,1,1,1,8005,2026-02-23 01:00:00,2026-02-23 07:00:00,2026-02-23 07:00:00,17.354066,76.843854,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Suresh Shetty as a suspect. A mobile number 830 000 2720 was linked to the suspect. A suspicious transfer to suresh@okhdfc was noted. Investigation is ongoing.
440,100056403202600028,202600028,2025-11-21,7039,6403,1,2,2,4,2,8005,2025-11-21 06:00:00,2025-11-21 07:00:00,2025-11-21 07:00:00,17.32057,76.826906,A hurt was reported in the jurisdiction. Preliminary enquiry names Vinod Naik as a suspect. A mobile number 778 509 3308 was linked to the suspect. A two-wheeler bearing KA-05-CD-0669 was seen nearby. Investigation is ongoing.
441,100026104202600023,202600023,2025-12-13,7019,6104,1,1,3,5,1,8002,2025-12-13 09:00:00,2025-12-13 10:00:00,2025-12-13 10:00:00,12.308277,76.675988,A cheating was reported in the jurisdiction. Preliminary enquiry names Shivakumar Rao as a suspect. A two-wheeler bearing KA-02-MN-1971 was seen nearby. A suspicious transfer to shivakum@okaxis was noted. Investigation is ongoing.
442,100026105202600018,202600018,2026-04-11,7021,6105,1,2,1,1,3,8002,2026-04-11 02:00:00,2026-04-11 08:00:00,2026-04-11 08:00:00,12.275028,76.65705,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Manjunath Hegde as a suspect. A mobile number +917072365368 was linked to the suspect. Investigation is ongoing.
443,100046301202600024,202600024,2026-05-07,7030,6301,1,2,1,2,3,8004,2026-05-07 11:00:00,2026-05-07 13:00:00,2026-05-07 13:00:00,12.871483,74.893879,A theft was reported in the jurisdiction. Preliminary enquiry names Anand Murthy as a suspect. A two-wheeler bearing KA-04-MN-4158 was seen nearby. Investigation is ongoing.
444,100016005202600023,202600023,2026-01-23,7009,6005,1,2,3,5,3,8001,2026-01-23 09:00:00,2026-01-23 14:00:00,2026-01-23 14:00:00,13.005954,77.604954,A cheating was reported in the jurisdiction. Preliminary enquiry names Umesh Bhat as a suspect. A mobile number 750 084 1020 was linked to the suspect. Investigation is ongoing.
445,100026104202600024,202600024,2025-11-09,7019,6104,1,2,1,1,3,8002,2025-11-09 01:00:00,2025-11-09 05:00:00,2025-11-09 05:00:00,12.317537,76.697073,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Kiran Bhat as a suspect. A two-wheeler bearing KA-02-CD-9477 was seen nearby. Investigation is ongoing.
446,100026103202600023,202600023,2026-01-09,7018,6103,1,2,1,1,1,8002,2026-01-09 04:00:00,2026-01-09 10:00:00,2026-01-09 10:00:00,12.287983,76.696739,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ramesh Murthy as a suspect. Investigation is ongoing.
447,100046302202600040,202600040,2025-09-20,7032,6302,1,2,2,4,1,8004,2025-09-20 16:00:00,2025-09-20 22:00:00,2025-09-20 22:00:00,12.928638,74.871892,A hurt was reported in the jurisdiction. Preliminary enquiry names Harish Shetty as a suspect. Investigation is ongoing.
448,100026103202600024,202600024,2025-12-03,7017,6103,1,2,1,2,1,8002,2025-12-03 11:00:00,2025-12-03 13:00:00,2025-12-03 13:00:00,12.305692,76.669156,A theft was reported in the jurisdiction. Preliminary enquiry names Santosh Rao as a suspect. A mobile number 672 862 0760 was linked to the suspect. A suspicious transfer to santosh@paytm was noted. Investigation is ongoing.
449,100016001202600017,202600017,2026-03-28,7002,6001,1,2,1,3,2,8001,2026-03-28 23:00:00,2026-03-29 03:00:00,2026-03-29 03:00:00,12.972228,77.555917,A robbery was reported in the jurisdiction. Preliminary enquiry names Ramesh Gowda as a suspect. Investigation is ongoing.
450,100026104202600025,202600025,2026-06-25,7019,6104,1,2,3,5,1,8002,2026-06-25 16:00:00,2026-06-25 17:00:00,2026-06-25 17:00:00,12.305915,76.636264,A cheating was reported in the jurisdiction. Preliminary enquiry names ರಮೇಶ್ as a suspect. A two-wheeler bearing KA-02-XY-9045 was seen nearby. Investigation is ongoing.
451,100056403202600029,202600029,2025-11-05,7040,6403,1,2,1,3,1,8005,2025-11-05 08:00:00,2025-11-05 13:00:00,2025-11-05 13:00:00,17.301812,76.820803,A robbery was reported in the jurisdiction. Preliminary enquiry names ಸುರೇಶ್ as a suspect. Investigation is ongoing.
452,100026102202600027,202600027,2026-05-02,7015,6102,1,2,1,2,3,8002,2026-05-02 16:00:00,2026-05-02 20:00:00,2026-05-02 20:00:00,12.321276,76.656912,A theft was reported in the jurisdiction. Preliminary enquiry names Naveen Shetty as a suspect. A suspicious transfer to naveen@oksbi was noted. Investigation is ongoing.
453,100056402202600034,202600034,2026-06-28,7037,6402,1,1,1,1,3,8005,2026-06-28 03:00:00,2026-06-28 04:00:00,2026-06-28 04:00:00,17.362382,76.80021,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Harish Hegde as a suspect. A mobile number +919523556800 was linked to the suspect. Investigation is ongoing.
454,100056401202600030,202600030,2026-04-16,7036,6401,1,2,2,4,1,8005,2026-04-16 19:00:00,2026-04-17 01:00:00,2026-04-17 01:00:00,17.327186,76.801996,A hurt was reported in the jurisdiction. Preliminary enquiry names Prakash Gowda as a suspect. A two-wheeler bearing KA-05-AB-9947 was seen nearby. Investigation is ongoing.
455,100016002202600011,202600011,2025-10-04,7004,6002,1,2,1,2,3,8001,2025-10-04 11:00:00,2025-10-04 14:00:00,2025-10-04 14:00:00,12.946117,77.613543,A theft was reported in the jurisdiction. Preliminary enquiry names Santosh Shetty as a suspect. A mobile number +916508052755 was linked to the suspect. Investigation is ongoing.
456,100026102202600028,202600028,2026-01-21,7016,6102,1,1,1,2,1,8002,2026-01-21 16:00:00,2026-01-21 17:00:00,2026-01-21 17:00:00,12.340205,76.660639,A theft was reported in the jurisdiction. Preliminary enquiry names Manjunath Naik as a suspect. A suspicious transfer to manjunat@oksbi was noted. Investigation is ongoing.
457,100036203202600032,202600032,2026-01-31,7028,6203,1,2,1,1,1,8003,2026-01-31 05:00:00,2026-01-31 09:00:00,2026-01-31 09:00:00,15.866792,74.456029,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Harish Shetty as a suspect. A suspicious transfer to harish@okaxis was noted. Investigation is ongoing.
458,100036202202600015,202600015,2026-06-18,7026,6202,1,1,2,4,1,8003,2026-06-18 19:00:00,2026-06-18 20:00:00,2026-06-18 20:00:00,15.816181,74.51737,A hurt was reported in the jurisdiction. Preliminary enquiry names ನಾಗರಾಜ್ as a suspect. A mobile number +918775649662 was linked to the suspect. Investigation is ongoing.
459,100046301202600025,202600025,2026-01-31,7029,6301,1,2,3,5,4,8004,2026-01-31 21:00:00,2026-02-01 01:00:00,2026-02-01 01:00:00,12.910906,74.839331,A cheating was reported in the jurisdiction. Preliminary enquiry names ರಮೇಶ್ as a suspect. Investigation is ongoing.
460,100026105202600019,202600019,2026-02-10,7021,6105,1,2,3,5,1,8002,2026-02-10 07:00:00,2026-02-10 09:00:00,2026-02-10 09:00:00,12.302875,76.659527,A cheating was reported in the jurisdiction. Preliminary enquiry names Umesh Bhat as a suspect. Investigation is ongoing.
461,100056401202600031,202600031,2026-06-28,7036,6401,1,2,1,1,4,8005,2026-06-28 03:00:00,2026-06-28 09:00:00,2026-06-28 09:00:00,17.314279,76.872686,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Ravi Murthy as a suspect. Investigation is ongoing.
462,100026104202600026,202600026,2026-02-20,7020,6104,1,1,1,1,1,8002,2026-02-20 04:00:00,2026-02-20 08:00:00,2026-02-20 08:00:00,12.33052,76.679719,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Harish Rao as a suspect. A mobile number +917926882902 was linked to the suspect. A suspicious transfer to harish@paytm was noted. Investigation is ongoing.
463,100026105202600020,202600020,2026-01-09,7021,6105,1,1,1,2,1,8002,2026-01-09 10:00:00,2026-01-09 11:00:00,2026-01-09 11:00:00,12.338353,76.655543,A theft was reported in the jurisdiction. Preliminary enquiry names Nagaraj Hegde as a suspect. Investigation is ongoing.
464,100026103202600025,202600025,2025-10-10,7017,6103,1,2,3,5,1,8002,2025-10-10 21:00:00,2025-10-11 01:00:00,2025-10-11 01:00:00,12.305042,76.697722,A cheating was reported in the jurisdiction. Preliminary enquiry names Girish Reddy as a suspect. Investigation is ongoing.
465,100016005202600024,202600024,2026-05-11,7010,6005,1,2,2,4,4,8001,2026-05-11 14:00:00,2026-05-11 19:00:00,2026-05-11 19:00:00,13.006357,77.615352,A hurt was reported in the jurisdiction. Preliminary enquiry names Prakash Rao as a suspect. A mobile number +917508270201 was linked to the suspect. A two-wheeler bearing KA-01-XY-1388 was seen nearby. Investigation is ongoing.
466,100046303202600024,202600024,2026-01-21,7033,6303,1,2,2,4,1,8004,2026-01-21 14:00:00,2026-01-21 20:00:00,2026-01-21 20:00:00,12.89828,74.860841,A hurt was reported in the jurisdiction. Preliminary enquiry names ಪ್ರಕಾಶ್ as a suspect. A mobile number 663 540 2174 was linked to the suspect. A two-wheeler bearing KA-04-CD-1542 was seen nearby. Investigation is ongoing.
467,100056402202600035,202600035,2025-11-24,7037,6402,1,2,1,3,2,8005,2025-11-24 05:00:00,2025-11-24 10:00:00,2025-11-24 10:00:00,17.283988,76.792588,A robbery was reported in the jurisdiction. Preliminary enquiry names ರಮೇಶ್ as a suspect. A mobile number 640 284 9606 was linked to the suspect. A two-wheeler bearing KA-05-XY-1175 was seen nearby. A suspicious transfer to suspect@okhdfc was noted. Investigation is ongoing.
468,100016004202600012,202600012,2026-01-01,7007,6004,1,1,1,2,1,8001,2026-01-01 17:00:00,2026-01-01 23:00:00,2026-01-01 23:00:00,12.940036,77.597473,A theft was reported in the jurisdiction. Preliminary enquiry names Manjunath Murthy as a suspect. A mobile number +916196942929 was linked to the suspect. Investigation is ongoing.
469,100046301202600026,202600026,2026-03-29,7030,6301,1,1,1,1,1,8004,2026-03-29 04:00:00,2026-03-29 05:00:00,2026-03-29 05:00:00,12.868444,74.808087,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಪ್ರಕಾಶ್ as a suspect. Investigation is ongoing.
470,100056403202600030,202600030,2026-05-21,7040,6403,1,1,1,1,4,8005,2026-05-21 23:00:00,2026-05-22 03:00:00,2026-05-22 03:00:00,17.283714,76.852925,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. Investigation is ongoing.
471,100036202202600016,202600016,2026-03-18,7025,6202,1,2,3,5,1,8003,2026-03-18 20:00:00,2026-03-18 23:00:00,2026-03-18 23:00:00,15.810627,74.546647,A cheating was reported in the jurisdiction. Preliminary enquiry names Santosh Achar as a suspect. A mobile number 657 741 0774 was linked to the suspect. Investigation is ongoing.
472,100036203202600033,202600033,2026-05-09,7028,6203,1,2,3,5,1,8003,2026-05-09 19:00:00,2026-05-09 23:00:00,2026-05-09 23:00:00,15.820649,74.460888,A cheating was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. A two-wheeler bearing KA-03-XY-4541 was seen nearby. Investigation is ongoing.
473,100046303202600025,202600025,2026-05-22,7034,6303,1,2,1,2,2,8004,2026-05-22 16:00:00,2026-05-22 19:00:00,2026-05-22 19:00:00,12.934117,74.825228,A theft was reported in the jurisdiction. Preliminary enquiry names ಮಂಜುನಾಥ್ as a suspect. A mobile number +916951105447 was linked to the suspect. A two-wheeler bearing KA-04-MN-9404 was seen nearby. Investigation is ongoing.
474,100046302202600041,202600041,2025-10-06,7032,6302,1,2,2,4,2,8004,2025-10-06 00:00:00,2025-10-06 04:00:00,2025-10-06 04:00:00,12.947311,74.850666,A hurt was reported in the jurisdiction. Preliminary enquiry names Anand Gouda as a suspect. A mobile number 825 088 1949 was linked to the suspect. A two-wheeler bearing KA-04-MN-1440 was seen nearby. Investigation is ongoing.
475,100046303202600026,202600026,2026-02-20,7034,6303,1,2,1,3,2,8004,2026-02-20 06:00:00,2026-02-20 08:00:00,2026-02-20 08:00:00,12.930096,74.897719,A robbery was reported in the jurisdiction. Preliminary enquiry names Shivakumar Naik as a suspect. A mobile number +919611549344 was linked to the suspect. A two-wheeler bearing KA-04-XY-9494 was seen nearby. Investigation is ongoing.
476,100026104202600027,202600027,2025-10-19,7020,6104,1,1,1,2,1,8002,2025-10-19 17:00:00,2025-10-19 23:00:00,2025-10-19 23:00:00,12.307491,76.657308,A theft was reported in the jurisdiction. Preliminary enquiry names ಶಿವಕುಮಾರ್ as a suspect. A two-wheeler bearing KA-02-MN-4328 was seen nearby. Investigation is ongoing.
477,100036202202600017,202600017,2025-09-22,7025,6202,1,1,1,2,4,8003,2025-09-22 10:00:00,2025-09-22 12:00:00,2025-09-22 12:00:00,15.812786,74.501336,A theft was reported in the jurisdiction. Preliminary enquiry names Shivakumar Rao as a suspect. A mobile number +919579087960 was linked to the suspect. Investigation is ongoing.
478,100056401202600032,202600032,2026-03-24,7036,6401,1,1,1,2,3,8005,2026-03-24 18:00:00,2026-03-24 23:00:00,2026-03-24 23:00:00,17.357724,76.786206,A theft was reported in the jurisdiction. Preliminary enquiry names ಶಿವಕುಮಾರ್ as a suspect. A mobile number 722 562 8183 was linked to the suspect. Investigation is ongoing.
479,100046301202600027,202600027,2026-03-18,7029,6301,1,1,1,2,1,8004,2026-03-18 12:00:00,2026-03-18 17:00:00,2026-03-18 17:00:00,12.93313,74.813683,A theft was reported in the jurisdiction. Preliminary enquiry names Mahesh Gowda as a suspect. A two-wheeler bearing KA-04-AB-2159 was seen nearby. Investigation is ongoing.
480,100016003202600014,202600014,2026-03-30,7006,6003,1,1,1,2,2,8001,2026-03-30 13:00:00,2026-03-30 17:00:00,2026-03-30 17:00:00,12.951075,77.585228,A theft was reported in the jurisdiction. Preliminary enquiry names ನಾಗರಾಜ್ as a suspect. A mobile number 646 368 9941 was linked to the suspect. Investigation is ongoing.
481,100016003202600015,202600015,2025-10-13,7005,6003,1,2,1,1,4,8001,2025-10-13 23:00:00,2025-10-14 01:00:00,2025-10-14 01:00:00,12.95742,77.630739,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Santosh Patil as a suspect. A mobile number +916025676901 was linked to the suspect. Investigation is ongoing.
482,100056402202600036,202600036,2026-02-19,7037,6402,1,1,2,4,2,8005,2026-02-19 01:00:00,2026-02-19 03:00:00,2026-02-19 03:00:00,17.348659,76.868983,A hurt was reported in the jurisdiction. Preliminary enquiry names Anand Achar as a suspect. Investigation is ongoing.
483,100056402202600037,202600037,2025-11-19,7038,6402,1,1,1,2,4,8005,2025-11-19 13:00:00,2025-11-19 18:00:00,2025-11-19 18:00:00,17.298648,76.805849,A theft was reported in the jurisdiction. Preliminary enquiry names Naveen Reddy as a suspect. A mobile number 624 642 6418 was linked to the suspect. A two-wheeler bearing KA-05-MN-8782 was seen nearby. Investigation is ongoing.
484,100036202202600018,202600018,2025-12-25,7025,6202,1,2,1,3,2,8003,2025-12-25 07:00:00,2025-12-25 12:00:00,2025-12-25 12:00:00,15.805292,74.474707,A robbery was reported in the jurisdiction. Preliminary enquiry names Vinod Hegde as a suspect. Investigation is ongoing.
485,100036201202600027,202600027,2026-01-28,7024,6201,1,2,1,1,1,8003,2026-01-28 03:00:00,2026-01-28 07:00:00,2026-01-28 07:00:00,15.8835,74.509623,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Nagaraj Reddy as a suspect. Investigation is ongoing.
486,100056401202600033,202600033,2025-11-18,7036,6401,1,2,2,4,4,8005,2025-11-18 16:00:00,2025-11-18 21:00:00,2025-11-18 21:00:00,17.281125,76.810413,A hurt was reported in the jurisdiction. Preliminary enquiry names Basavaraj Naik as a suspect. A mobile number +919390477447 was linked to the suspect. Investigation is ongoing.
487,100046303202600027,202600027,2026-04-02,7033,6303,1,2,1,1,1,8004,2026-04-02 03:00:00,2026-04-02 04:00:00,2026-04-02 04:00:00,12.872888,74.837847,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Praveen Murthy as a suspect. Investigation is ongoing.
488,100026102202600029,202600029,2025-12-10,7016,6102,1,2,2,4,1,8002,2025-12-10 19:00:00,2025-12-10 22:00:00,2025-12-10 22:00:00,12.327101,76.658819,A hurt was reported in the jurisdiction. Preliminary enquiry names Anand Hegde as a suspect. Investigation is ongoing.
489,100016005202600025,202600025,2025-12-02,7010,6005,1,1,1,2,1,8001,2025-12-02 12:00:00,2025-12-02 16:00:00,2025-12-02 16:00:00,12.975524,77.611369,A theft was reported in the jurisdiction. Preliminary enquiry names Santosh Naik as a suspect. Investigation is ongoing.
490,100026102202600030,202600030,2026-05-31,7015,6102,1,1,1,1,1,8002,2026-05-31 04:00:00,2026-05-31 09:00:00,2026-05-31 09:00:00,12.274773,76.6077,A burglary / house-breaking was reported in the jurisdiction. Preliminary enquiry names Vinod Reddy as a suspect. A mobile number +918549483254 was linked to the suspect. Investigation is ongoing.
491,100026103202600026,202600026,2025-12-26,7017,6103,1,1,2,4,2,8002,2025-12-26 11:00:00,2025-12-26 14:00:00,2025-12-26 14:00:00,12.254021,76.677366,A hurt was reported in the jurisdiction. Preliminary enquiry names Manjunath Kumar as a suspect. A mobile number 885 619 2433 was linked to the suspect. Investigation is ongoing.
492,100036201202600028,202600028,2025-10-26,7023,6201,1,2,2,4,3,8003,2025-10-26 11:00:00,2025-10-26 17:00:00,2025-10-26 17:00:00,15.884854,74.510194,A hurt was reported in the jurisdiction. Preliminary enquiry names Shivakumar Murthy as a suspect. A mobile number 628 309 8873 was linked to the suspect. Investigation is ongoing.
493,100056401202600034,202600034,2025-10-28,7035,6401,1,2,3,5,1,8005,2025-10-28 12:00:00,2025-10-28 18:00:00,2025-10-28 18:00:00,17.325347,76.806447,A cheating was reported in the jurisdiction. Preliminary enquiry names Shivakumar Shetty as a suspect. A mobile number 631 722 0036 was linked to the suspect. Investigation is ongoing.
494,100026101202600021,202600021,2025-10-22,7014,6101,1,2,1,2,2,8002,2025-10-22 09:00:00,2025-10-22 12:00:00,2025-10-22 12:00:00,12.27446,76.666589,A theft was reported in the jurisdiction. Preliminary enquiry names Mahesh Hegde as a suspect. Investigation is ongoing.
495,100016006202600012,202600012,2026-04-22,7011,6006,1,2,1,2,1,8001,2026-04-22 15:00:00,2026-04-22 16:00:00,2026-04-22 16:00:00,12.935264,77.62987,A theft was reported in the jurisdiction. Preliminary enquiry names Naveen Murthy as a suspect. A mobile number +916075666651 was linked to the suspect. Investigation is ongoing.
496,100046301202600028,202600028,2026-05-02,7030,6301,1,2,3,5,1,8004,2026-05-02 18:00:00,2026-05-02 21:00:00,2026-05-02 21:00:00,12.861277,74.859262,A cheating was reported in the jurisdiction. Preliminary enquiry names Santosh Achar as a suspect. A mobile number 859 717 9151 was linked to the suspect. A two-wheeler bearing KA-04-CD-5765 was seen nearby. Investigation is ongoing.
497,100026102202600031,202600031,2026-03-05,7015,6102,1,2,2,4,4,8002,2026-03-05 17:00:00,2026-03-05 22:00:00,2026-03-05 22:00:00,12.334192,76.663387,A hurt was reported in the jurisdiction. Preliminary enquiry names Vinod Achar as a suspect. Investigation is ongoing.
498,100046301202600029,202600029,2026-01-16,7029,6301,1,2,1,2,2,8004,2026-01-16 09:00:00,2026-01-16 11:00:00,2026-01-16 11:00:00,12.90375,74.82904,A theft was reported in the jurisdiction. Preliminary enquiry names Girish Hegde as a suspect. Investigation is ongoing.
